op_number,file,line,model,operation,hint_from_scanner,verdict,evidence_lines_read,evidence_quote,verified_at,verified_by
659,./server/src/services/stripeService.ts,328,stripe.checkout.sessions,.create(,ORG_IN_FUNC_NOT_IN_WRITE,NOT_PRISMA_FALSE_POSITIVE,server/src/services/stripeService.ts:238-336,"const session = await stripe.checkout.sessions.create(sessionParams);",2026-05-25T16:30:00Z,L7_chunk_14
660,./server/src/services/stripeService.ts,343,stripe.billingPortal.sessions,.create(,ORG_IN_FUNC_NOT_IN_WRITE,NOT_PRISMA_FALSE_POSITIVE,server/src/services/stripeService.ts:341-353,"const session = await stripe.billingPortal.sessions.create({",2026-05-25T16:30:00Z,L7_chunk_14
661,./server/src/services/stripeService.ts,494,stripe.subscriptions,.update(,ORG_IN_FUNC_NOT_IN_WRITE,NOT_PRISMA_FALSE_POSITIVE,server/src/services/stripeService.ts:468-539,"await stripe.subscriptions.update(org.stripeSubscriptionId; {",2026-05-25T16:30:00Z,L7_chunk_14
662,./server/src/services/stripeService.ts,511,organization,.update(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/stripeService.ts:468-539,"await tx.organization.update({ where: { id: organizationId };",2026-05-25T16:30:00Z,L7_chunk_14
663,./server/src/services/stripeService.ts,519,subscriptionHistory,.create(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/stripeService.ts:468-539,"await tx.subscriptionHistory.create({ data: { organizationId;",2026-05-25T16:30:00Z,L7_chunk_14
664,./server/src/services/stripeService.ts,560,stripe.subscriptions,.update(,ORG_IN_FUNC_NOT_IN_WRITE,NOT_PRISMA_FALSE_POSITIVE,server/src/services/stripeService.ts:544-620,"await stripe.subscriptions.update(org.stripeSubscriptionId; {",2026-05-25T16:30:00Z,L7_chunk_14
665,./server/src/services/stripeService.ts,566,organization,.update(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/stripeService.ts:544-620,"await tx.organization.update({ where: { id: organizationId };",2026-05-25T16:30:00Z,L7_chunk_14
666,./server/src/services/stripeService.ts,571,subscriptionHistory,.create(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/stripeService.ts:544-620,"await tx.subscriptionHistory.create({ data: { organizationId;",2026-05-25T16:30:00Z,L7_chunk_14
667,./server/src/services/stripeService.ts,589,organization,.update(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/stripeService.ts:544-620,"await tx.organization.update({ where: { id: organizationId };",2026-05-25T16:30:00Z,L7_chunk_14
668,./server/src/services/stripeService.ts,599,subscriptionHistory,.create(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/stripeService.ts:544-620,"await tx.subscriptionHistory.create({ data: { organizationId;",2026-05-25T16:30:00Z,L7_chunk_14
669,./server/src/services/stripeService.ts,635,stripe.subscriptions,.update(,ORG_SCOPED,NOT_PRISMA_FALSE_POSITIVE,server/src/services/stripeService.ts:625-663,"await stripe.subscriptions.update(org.stripeSubscriptionId; {",2026-05-25T16:30:00Z,L7_chunk_14
670,./server/src/services/stripeService.ts,639,organization,.update(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/stripeService.ts:625-663,"await prisma.organization.update({ where: { id: organizationId };",2026-05-25T16:30:00Z,L7_chunk_14
671,./server/src/services/stripeService.ts,645,subscriptionHistory,.create(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/stripeService.ts:625-663,"await prisma.subscriptionHistory.create({ data: { organizationId;",2026-05-25T16:30:00Z,L7_chunk_14
672,./server/src/services/stripeService.ts,684,stripe.subscriptionItems,.create(,ORG_IN_FUNC_NOT_IN_WRITE,NOT_PRISMA_FALSE_POSITIVE,server/src/services/stripeService.ts:668-721,"await stripe.subscriptionItems.create({",2026-05-25T16:30:00Z,L7_chunk_14
673,./server/src/services/stripeService.ts,693,organization,.update(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/stripeService.ts:668-721,"await prisma.organization.update({ where: { id: organizationId };",2026-05-25T16:30:00Z,L7_chunk_14
674,./server/src/services/stripeService.ts,702,subscriptionHistory,.create(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/stripeService.ts:668-721,"await prisma.subscriptionHistory.create({ data: { organizationId;",2026-05-25T16:30:00Z,L7_chunk_14
675,./server/src/services/stripeService.ts,747,organization,.update(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/stripeService.ts:726-774,"await prisma.organization.update({ where: { id: organizationId };",2026-05-25T16:30:00Z,L7_chunk_14
676,./server/src/services/stripeService.ts,755,subscriptionHistory,.create(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/stripeService.ts:726-774,"await prisma.subscriptionHistory.create({ data: { organizationId;",2026-05-25T16:30:00Z,L7_chunk_14
677,./server/src/services/stripeService.ts,797,stripeEvent,.create(,ORG_IN_FUNC_NOT_IN_WRITE,SYSTEM_LEVEL_NO_ORG_REQUIRED,server/src/services/stripeService.ts:779-852,"await prisma.stripeEvent.create({ data: { eventId: event.id; type: event.type; data: event.data as any } });",2026-05-25T16:30:00Z,L7_chunk_14
678,./server/src/services/stripeService.ts,842,stripeEvent,.update(,ORG_IN_FUNC_NOT_IN_WRITE,SYSTEM_LEVEL_NO_ORG_REQUIRED,server/src/services/stripeService.ts:779-852,"await prisma.stripeEvent.update({ where: { eventId: event.id }; data: { processed: true } });",2026-05-25T16:30:00Z,L7_chunk_14
679,./server/src/services/stripeService.ts,895,organization,.update(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/stripeService.ts:857-943,"await tx.organization.update({ where: { id: organizationId };",2026-05-25T16:30:00Z,L7_chunk_14
680,./server/src/services/stripeService.ts,910,subscriptionHistory,.create(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/stripeService.ts:857-943,"await tx.subscriptionHistory.create({ data: { organizationId;",2026-05-25T16:30:00Z,L7_chunk_14
681,./server/src/services/stripeService.ts,954,organization,.update(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/stripeService.ts:948-966,"await prisma.organization.update({ where: { id: organizationId };",2026-05-25T16:30:00Z,L7_chunk_14
682,./server/src/services/stripeService.ts,999,organization,.update(,ORG_IN_FUNC_NOT_IN_WRITE,ORG_IN_WHERE_OR_DATA,server/src/services/stripeService.ts:971-1025,"await prisma.organization.update({ where: { id: organization.id };",2026-05-25T16:30:00Z,L7_chunk_14
683,./server/src/services/stripeService.ts,1011,subscriptionHistory,.create(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/stripeService.ts:971-1025,"await prisma.subscriptionHistory.create({ data: { organizationId: organization.id;",2026-05-25T16:30:00Z,L7_chunk_14
684,./server/src/services/stripeService.ts,1041,organization,.update(,ORG_IN_FUNC_NOT_IN_WRITE,ORG_IN_WHERE_OR_DATA,server/src/services/stripeService.ts:1030-1066,"await prisma.organization.update({ where: { id: organization.id };",2026-05-25T16:30:00Z,L7_chunk_14
685,./server/src/services/stripeService.ts,1053,subscriptionHistory,.create(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/stripeService.ts:1030-1066,"await prisma.subscriptionHistory.create({ data: { organizationId: organization.id;",2026-05-25T16:30:00Z,L7_chunk_14
686,./server/src/services/stripeService.ts,1086,organization,.update(,ORG_IN_FUNC_NOT_IN_WRITE,ORG_IN_WHERE_OR_DATA,server/src/services/stripeService.ts:1071-1105,"await prisma.organization.update({ where: { id: organization.id };",2026-05-25T16:30:00Z,L7_chunk_14
687,./server/src/services/stripeService.ts,1091,subscriptionHistory,.create(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/stripeService.ts:1071-1105,"await prisma.subscriptionHistory.create({ data: { organizationId: organization.id;",2026-05-25T16:30:00Z,L7_chunk_14
688,./server/src/services/stripeService.ts,1123,organization,.update(,ORG_IN_FUNC_NOT_IN_WRITE,ORG_IN_WHERE_OR_DATA,server/src/services/stripeService.ts:1110-1170,"await prisma.organization.update({ where: { id: organization.id }; data: { subscriptionStatus: 'past_due' } });",2026-05-25T16:30:00Z,L7_chunk_14
689,./server/src/services/stripeService.ts,1128,subscriptionHistory,.create(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/stripeService.ts:1110-1170,"await prisma.subscriptionHistory.create({ data: { organizationId: organization.id;",2026-05-25T16:30:00Z,L7_chunk_14
690,./server/src/services/stripeService.ts,1257,featureSubscription,.create(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/stripeService.ts:1227-1288,"await prisma.featureSubscription.create({ data: { organizationId: organization.id;",2026-05-25T16:30:00Z,L7_chunk_14
691,./server/src/services/stripeService.ts,1277,featureSubscription,.update(,ORG_SCOPED,SYSTEM_LEVEL_NO_ORG_REQUIRED,server/src/services/stripeService.ts:1227-1288,"// Webhook handler; featureSubscription loaded via unique stripeSubscriptionItemId; status update only",2026-05-25T16:30:00Z,L7_chunk_14
692,./server/src/services/stripeService.ts,1308,featureSubscription,.update(,ORG_IN_FUNC_NOT_IN_WRITE,SYSTEM_LEVEL_NO_ORG_REQUIRED,server/src/services/stripeService.ts:1293-1322,"const featureSubscription = await prisma.featureSubscription.findUnique({ where: { stripeSubscriptionItemId: subscriptionItem.id } });",2026-05-25T16:30:00Z,L7_chunk_14
693,./server/src/services/stripeService.ts,1344,featureSubscription,.update(,ORG_IN_FUNC_NOT_IN_WRITE,SYSTEM_LEVEL_NO_ORG_REQUIRED,server/src/services/stripeService.ts:1327-1392,"const featureSubscription = await prisma.featureSubscription.findUnique({ where: { stripeSubscriptionItemId: subscriptionItem.id } });",2026-05-25T16:30:00Z,L7_chunk_14
694,./server/src/services/stripeService.ts,1353,featureSubscription,.update(,ORG_IN_FUNC_NOT_IN_WRITE,SYSTEM_LEVEL_NO_ORG_REQUIRED,server/src/services/stripeService.ts:1327-1392,"await prisma.featureSubscription.update({ where: { id: featureSubscription.id }; data: { status: 'canceled'; ... } });",2026-05-25T16:30:00Z,L7_chunk_14
695,./server/src/services/stripeService.ts,1370,subscriptionHistory,.create(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/stripeService.ts:1327-1392,"await prisma.subscriptionHistory.create({ data: { organizationId: featureSubscription.organizationId;",2026-05-25T16:30:00Z,L7_chunk_14
696,./server/src/services/stripeService.ts,1431,stripe.refunds,.create(,ORG_SCOPED,NOT_PRISMA_FALSE_POSITIVE,server/src/services/stripeService.ts:1397-1459,"const refund = await stripe.refunds.create(refundParams);",2026-05-25T16:30:00Z,L7_chunk_14
697,./server/src/services/stripeService.ts,1434,subscriptionHistory,.create(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/stripeService.ts:1397-1459,"await prisma.subscriptionHistory.create({ data: { organizationId: data.organizationId;",2026-05-25T16:30:00Z,L7_chunk_14
698,./server/src/services/stripeService.ts,1504,stripe.products,.create(,ORG_SCOPED,NOT_PRISMA_FALSE_POSITIVE,server/src/services/stripeService.ts:1464-1552,"const product = await stripe.products.create({",2026-05-25T16:30:00Z,L7_chunk_14
699,./server/src/services/stripeService.ts,1514,stripe.prices,.create(,ORG_IN_FUNC_NOT_IN_WRITE,NOT_PRISMA_FALSE_POSITIVE,server/src/services/stripeService.ts:1464-1552,"const price = await stripe.prices.create({",2026-05-25T16:30:00Z,L7_chunk_14
700,./server/src/services/stripeService.ts,1524,stripe.quotes,.create(,ORG_IN_FUNC_NOT_IN_WRITE,NOT_PRISMA_FALSE_POSITIVE,server/src/services/stripeService.ts:1464-1552,"const quote = await stripe.quotes.create({",2026-05-25T16:30:00Z,L7_chunk_14
701,./server/src/services/tierService.ts,517,usageTracking,.upsert(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/tierService.ts:499-540,"organizationId_metricType_period: { organizationId; metricType; period; };",2026-05-25T16:30:00Z,L7_chunk_15
702,./server/src/services/tokenBlacklistService.ts,25,crypto,.update(,NO_ORG_CHECK,NOT_PRISMA_FALSE_POSITIVE,server/src/services/tokenBlacklistService.ts:15-35,"return crypto.createHash('sha256').update(token).digest('hex');",2026-05-25T16:30:00Z,L7_chunk_15
703,./server/src/services/trustCenterService.ts,36,trustCertificate,.create(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/trustCenterService.ts:25-50,"organizationId: data.organizationId;",2026-05-25T16:30:00Z,L7_chunk_15
704,./server/src/services/trustCenterService.ts,216,trustCertificate,.update(,ORG_IN_FUNC_NOT_IN_WRITE,ORG_IN_PRIOR_findFirst,server/src/services/trustCenterService.ts:203-234,"const existing = await prisma.trustCertificate.findFirst({ where: { id: certificateId; organizationId } });",2026-05-25T16:30:00Z,L7_chunk_15
705,./server/src/services/twoFactorService.ts,51,user,.update(,NO_ORG_CHECK,USER_SELF_NO_ORG_REQUIRED,server/src/services/twoFactorService.ts:31-73,"await prisma.user.update({ where: { id: userId }; data: { twoFactorSecret: this.encryptSecret(secret.base32); twoFactorVerified: false } });",2026-05-25T16:30:00Z,L7_chunk_15
706,./server/src/services/twoFactorService.ts,109,user,.update(,NO_ORG_CHECK,USER_SELF_NO_ORG_REQUIRED,server/src/services/twoFactorService.ts:78-158,"await prisma.user.update({ where: { id: userId }; data: { twoFactorEnabled: true; twoFactorVerified: true } });",2026-05-25T16:30:00Z,L7_chunk_15
707,./server/src/services/twoFactorService.ts,189,twoFactorBackupCode,.update(,NO_ORG_CHECK,USER_SELF_NO_ORG_REQUIRED,server/src/services/twoFactorService.ts:175-255,"await prisma.twoFactorBackupCode.update({ where: { id: backupCode.id }; data: { used: true; usedAt: new Date() } });",2026-05-25T16:30:00Z,L7_chunk_15
708,./server/src/services/twoFactorService.ts,225,user,.update(,NO_ORG_CHECK,USER_SELF_NO_ORG_REQUIRED,server/src/services/twoFactorService.ts:213-293,"await prisma.user.update({ where: { id: userId }; data: { twoFactorEnabled: false; twoFactorSecret: null; twoFactorVerified: false } });",2026-05-25T16:30:00Z,L7_chunk_15
709,./server/src/services/twoFactorService.ts,235,twoFactorBackupCode,.deleteMany(,NO_ORG_CHECK,USER_SELF_NO_ORG_REQUIRED,server/src/services/twoFactorService.ts:213-293,"await prisma.twoFactorBackupCode.deleteMany({ where: { userId } });",2026-05-25T16:30:00Z,L7_chunk_15
710,./server/src/services/twoFactorService.ts,260,twoFactorBackupCode,.deleteMany(,NO_ORG_CHECK,USER_SELF_NO_ORG_REQUIRED,server/src/services/twoFactorService.ts:250-330,"await prisma.twoFactorBackupCode.deleteMany({ where: { userId } });",2026-05-25T16:30:00Z,L7_chunk_15
711,./server/src/services/twoFactorService.ts,371,crypto,.update(,NO_ORG_CHECK,NOT_PRISMA_FALSE_POSITIVE,server/src/services/twoFactorService.ts:367-433,"const salt = crypto.createHash('sha256').update(process.env.ENCRYPTION_KEY).digest().subarray(0; 16);",2026-05-25T16:30:00Z,L7_chunk_15
712,./server/src/services/twoFactorService.ts,386,cipher,.update(,NO_ORG_CHECK,NOT_PRISMA_FALSE_POSITIVE,server/src/services/twoFactorService.ts:381-394,"let encrypted = cipher.update(secret; 'utf8'; 'hex');",2026-05-25T16:30:00Z,L7_chunk_15
713,./server/src/services/twoFactorService.ts,413,decipher,.update(,NO_ORG_CHECK,NOT_PRISMA_FALSE_POSITIVE,server/src/services/twoFactorService.ts:401-433,"let decrypted = decipher.update(ciphertext; 'hex'; 'utf8');",2026-05-25T16:30:00Z,L7_chunk_15
714,./server/src/services/twoFactorService.ts,421,decipher,.update(,NO_ORG_CHECK,NOT_PRISMA_FALSE_POSITIVE,server/src/services/twoFactorService.ts:401-433,"let decrypted = decipher.update(encrypted; 'hex'; 'utf8');",2026-05-25T16:30:00Z,L7_chunk_15
715,./server/src/services/vendorRiskService.ts,38,vendor,.create(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/vendorRiskService.ts:16-86,"organizationId: data.organizationId;",2026-05-25T16:30:00Z,L7_chunk_15
716,./server/src/services/vendorRiskService.ts,65,vendorAssessment,.create(,ORG_IN_FUNC_NOT_IN_WRITE,PARENT_ORG_VERIFIED,server/src/services/vendorRiskService.ts:16-86,"const vendor = await tx.vendor.create({ data: { ... organizationId: data.organizationId ... } }); await tx.vendorAssessment.create({ data: { vendorId: vendor.id ... } });",2026-05-25T16:30:00Z,L7_chunk_15
717,./server/src/services/vendorRiskService.ts,104,vendorAssessment,.create(,ORG_IN_FUNC_NOT_IN_WRITE,PARENT_ORG_VERIFIED,server/src/services/vendorRiskService.ts:90-115,"const vendor = await prisma.vendor.findFirst({ where: { id: data.vendorId; organizationId: data.organizationId } });",2026-05-25T16:30:00Z,L7_chunk_15
718,./server/src/services/vendorRiskService.ts,152,vendorAssessment,.update(,ORG_SCOPED,PARENT_ORG_VERIFIED,server/src/services/vendorRiskService.ts:131-211,"if (!existing || existing.vendor.organizationId !== organizationId) { throw new AppError('Assessment not found'; 404); }",2026-05-25T16:30:00Z,L7_chunk_15
719,./server/src/services/vendorRiskService.ts,168,vendor,.update(,ORG_IN_FUNC_NOT_IN_WRITE,PARENT_ORG_VERIFIED,server/src/services/vendorRiskService.ts:131-211,"if (!existing || existing.vendor.organizationId !== organizationId) { throw new AppError('Assessment not found'; 404); }",2026-05-25T16:30:00Z,L7_chunk_15
720,./server/src/services/vendorRiskService.ts,203,vendorReview,.create(,ORG_SCOPED,GAP_HIGH,server/src/services/vendorRiskService.ts:196-226,"const review = await prisma.vendorReview.create({ data: { vendorId: data.vendorId ... } }); // no findFirst on vendor org check before this create",2026-05-25T16:30:00Z,L7_chunk_15
721,./server/src/services/vendorRiskService.ts,243,vendorReview,.update(,ORG_SCOPED,GAP_HIGH,server/src/services/vendorRiskService.ts:231-277,"const review = await tx.vendorReview.update({ where: { id: reviewId } ... }); // no parent vendor org check before this update",2026-05-25T16:30:00Z,L7_chunk_15
722,./server/src/services/vendorRiskService.ts,256,vendor,.update(,ORG_IN_FUNC_NOT_IN_WRITE,GAP_HIGH,server/src/services/vendorRiskService.ts:231-277,"await tx.vendor.update({ where: { id: review.vendorId } ... }); // reviewId never verified to belong to caller org",2026-05-25T16:30:00Z,L7_chunk_15
723,./server/src/services/vendorRiskService.ts,289,vendorMonitor,.create(,ORG_SCOPED,GAP_HIGH,server/src/services/vendorRiskService.ts:279-311,"const monitor = await prisma.vendorMonitor.create({ data: { vendorId: data.vendorId ... } }); // no findFirst verifying vendor org",2026-05-25T16:30:00Z,L7_chunk_15
724,./server/src/services/vendorRiskService.ts,326,vendorMonitor,.update(,ORG_SCOPED,GAP_HIGH,server/src/services/vendorRiskService.ts:316-351,"const monitor = await prisma.vendorMonitor.update({ where: { id: monitorId } ... }); // monitorId never verified to belong to caller org",2026-05-25T16:30:00Z,L7_chunk_15
725,./server/src/services/vendorRiskService.ts,585,vendor,.update(,ORG_SCOPED,ORG_IN_PRIOR_findFirst,server/src/services/vendorRiskService.ts:552-632,"const existing = await prisma.vendor.findFirst({ where: { id: vendorId; organizationId } });",2026-05-25T16:30:00Z,L7_chunk_15
